timestamp,body,bol_number,carrier_id,correlation_id,event_source,load_number,log.file.path,log.iostream,logtag,message_type,time,id,cloud.provider,deployment.environment,deployment.region,k8s.cluster.name,k8s.container.name,k8s.container.restart_count,k8s.deployment.name,k8s.namespace.name,k8s.node.name,k8s.pod.ip,k8s.pod.name,k8s.pod.start_time,k8s.pod.uid,log.group,service.name,signoz.component,severity_number,severity_text,span_id,trace_flags,trace_id
2025-11-26 02:46:00.935,"[3d56bb4db0b5] PRMS: {""MessageType""=>""PROCESS_TRUCK_LOCATION"", ""Source""=>""dispatcher_updates_api"", ""Content""=>{""Carrier""=>""pepsi-logistics-company"", ""ExternalId""=>""102622"", ""ReceivedTime""=>""2025-11-25T21:15:58Z"", ""LoadIdentifier""=>""9118452"", ""BillOfLading""=>""9118452"", ""Latitude""=>40.672000885009766, ""Longitude""=>-74.19000244140625, ""LocatedAt""=>""2025-11-25T21:15:42.636Z"", ""TimeZone""=>""UTC"", ""Mode""=>""file"", ""TrackingMethod""=>""dispatcher_updates_api""}, ""RecordUuid""=>""a83cbd4a-8019-4425-8fc1-34e709416a9e"", ""sqs_publisher""=>""carrier-files-worker""}",9118452,pepsi-logistics-company,3d56bb4db0b5,dispatcher_updates_api,9118452,/var/log/pods/global-worker_global-worker-ex-bdd546b5b-hxflf_c826998a-52ef-40b1-9577-84e28364ad7c/global-worker-ex/0.log,stdout,F,PROCESS_TRUCK_LOCATION,2025-11-25T21:16:00.935354664Z,35VFdKsFQuk3qw9H95sFCMRcEUm,aws,production,us-east-1,aws-kube-prod,global-worker-ex,0,global-worker-ex,global-worker,ip-172-25-82-37.ec2.internal,172.25.67.185,global-worker-ex-bdd546b5b-hxflf,2025-11-25T10:52:18Z,a4a63ed1-db6d-4c97-ac95-03280dc5b2d9,Log_aws_eks_kube,global-worker-ex,otel-agent,9,INFO,f874fdc55eddea2a,0,beb028ddd4c049fb4511e6b917310681
2025-11-26 02:46:00.868,"[7e06fd9157a6] [DataMonitoringUtils] Record metrics: {""record_uuid""=>""a83cbd4a-8019-4425-8fc1-34e709416a9e"", ""file_uuid""=>nil, ""company""=>""pepsi-logistics-company"", ""file_name""=>nil, ""record_index""=>nil, ""shipper_id""=>nil, ""status""=>""success"", ""process_completed_timestamp""=>""2025-11-25T21:16:00Z"", ""error""=>nil, ""status_update_error""=>nil, ""load_identifier_1""=>""9118452"", ""load_identifier_2""=>nil, ""load_identifier_3""=>nil, ""load_identifier_4""=>nil, ""external_id""=>""102622"", ""queued_messages""=>[""PROCESS_TRUCK_LOCATION""], ""skipped_messages""=>[]}",,,7e06fd9157a6,,,/var/log/pods/carrier-files-worker_carrier-files-worker-5d85b964cf-dswwl_621a69eb-1c9b-47fb-9a70-09c40c771b48/carrier-files-worker/0.log,stdout,F,,2025-11-25T21:16:00.868733502Z,35VFdNPdq6vnzxvLzMTFPeRtZyv,aws,production,us-east-1,common-eks-prod,carrier-files-worker,0,carrier-files-worker,carrier-files-worker,ip-172-26-130-207.ec2.internal,172.26.141.103,carrier-files-worker-5d85b964cf-dswwl,2025-11-22T10:20:02Z,92ffadd8-86de-4a4e-b9c6-3f8c032776e7,Log_aws_eb_phd,carrier-files-worker,otel-agent,9,INFO,,0,
2025-11-26 02:46:00.830,"[7e06fd9157a6] PRMS: {""MessageType""=>""PROCESS_SUPER_RECORD"", ""Source""=>""dispatcher_updates_api"", ""api_source""=>nil, ""ApiRequestUuid""=>""51599914-086f-48c5-80a8-4856107a1df8"", ""Content""=>{""StartTime""=>""2025-11-25T21:15:58.456Z"", ""SuperAdmin""=>false, ""Carrier""=>""pepsi-logistics-company"", ""Mode""=>""api"", ""TrackingMethod""=>""dispatcher_updates_api"", ""UserCompanyType""=>[""broker"", ""shipper"", ""carrier"", ""customer""], ""ReceivedTime""=>""2025-11-25T21:15:58Z"", ""ExternalId""=>""102622"", ""LoadIdentifier""=>""9118452"", ""Latitude""=>40.672000885009766, ""Longitude""=>-74.19000244140625, ""LocatedAt""=>""2025-11-25T21:15:42.636Z"", ""TimeZone""=>""UTC""}, ""sqs_publisher""=>""tracking-service"", ""sender""=>""tracking-service"", ""timestamp""=>1764105358458, ""sqs_message_id""=>""40b19bde-18e1-407a-b638-a90f783b7341"", ""sent_timestamp""=>1764105360787}",,pepsi-logistics-company,7e06fd9157a6,dispatcher_updates_api,9118452,/var/log/pods/carrier-files-worker_carrier-files-worker-5d85b964cf-dswwl_621a69eb-1c9b-47fb-9a70-09c40c771b48/carrier-files-worker/0.log,stdout,F,PROCESS_SUPER_RECORD,2025-11-25T21:16:00.830629707Z,35VFdNPdq6vnzxvLzMTFPeRtZyT,aws,production,us-east-1,common-eks-prod,carrier-files-worker,0,carrier-files-worker,carrier-files-worker,ip-172-26-130-207.ec2.internal,172.26.141.103,carrier-files-worker-5d85b964cf-dswwl,2025-11-22T10:20:02Z,92ffadd8-86de-4a4e-b9c6-3f8c032776e7,Log_aws_eb_phd,carrier-files-worker,otel-agent,9,INFO,,0,
2025-11-26 02:45:58.459,"{""event"":""TRACKING_SERVICE_API_SUMMARY"",""Current user is"":""Type: Nonce or Digest, E-mail: , Client-id: 6ff969b939844bea8baabd19effe3d90, Company: pepsi-logistics-company"",""user_id"":""apiuser-2532"",""company_id"":""pepsi-logistics-company"",""email_address"":null,""execution_time_in_ms"":7.39,""response_code"":200,""action"":""dispatcher_updates"",""controller"":""api/v1/tracking"",""method"":""POST"",""url"":""https://tracking-api.fourkites.com/api/v1/tracking/dispatcher_updates?client_id=6ff969b939844bea8baabd19effe3d90&signature=-T6lr1ENBo3rmGVMMmK2RKR_3rk%3D&timestamp=20251125211519"",""request_id"":""1bdcac930ded"",""request_header_source"":null,""body"":""{\""updates\"":[{\""shipper\"":\""102622\"",\""billOfLading\"":\""9118452\"",\""latitude\"":40.672000885009766,\""longitude\"":-74.19000244140625,\""locatedAt\"":\""2025-11-25T21:15:42.636Z\""}]}"",""occurredAt"":""2025-11-25T21:15:58Z"",""uuid"":""55ccf916-a163-4279-bd0a-07f3e8bcace6"",""log_type"":""Event""}",,,,,,/var/log/pods/tracking-service-external_tracking-service-external-6f456874f-kwvlt_23a6ce20-b740-4abd-b80d-d4b524912b6b/tracking-service-external/0.log,stdout,F,,2025-11-25T21:15:58.459365611Z,35VFfzBtLzEYONDCzl2PA1s6Cd3,aws,production,us-east-1,otr-eks-production,tracking-service-external,0,tracking-service-external,tracking-service-external,ip-172-25-236-81.ec2.internal,172.25.207.52,tracking-service-external-6f456874f-kwvlt,2025-11-25T11:58:13Z,066c8d7b-6a41-4770-ba36-a87bd165972c,Log_aws_eb_otr,tracking-service-external,otel-agent,0,,,0,
2025-11-26 02:45:58.451,"2025-11-25 21:15:58.451 INFO trace_id:d4bdbf4402d83420e57219162efe1d21 span_id:18cfa4ff6ffb5dc9  - [tracking-service-external-6f456874f-kwvlt] [1bdcac930ded] [TrackingController] PRMS: {updates=>[{shipper=>102622, billOfLading=>9118452, latitude=>40.672000885009766, longitude=>-74.19000244140625, locatedAt=>2025-11-25T21:15:42.636Z}], client_id=>6ff969b939844bea8baabd19effe3d90, signature=>-T6lr1ENBo3rmGVMMmK2RKR_3rk=, timestamp=>20251125211519, controller=>api/v1/tracking, action=>dispatcher_updates}",9118452,,,,,/var/log/pods/tracking-service-external_tracking-service-external-6f456874f-kwvlt_23a6ce20-b740-4abd-b80d-d4b524912b6b/tracking-service-external/0.log,stdout,F,,2025-11-25T21:15:58.451901985Z,35VFfzBtLzEYONDCzl2PA1s6Cd2,aws,production,us-east-1,otr-eks-production,tracking-service-external,0,tracking-service-external,tracking-service-external,ip-172-25-236-81.ec2.internal,172.25.207.52,tracking-service-external-6f456874f-kwvlt,2025-11-25T11:58:13Z,066c8d7b-6a41-4770-ba36-a87bd165972c,Log_aws_eb_otr,tracking-service-external,otel-agent,9,INFO,18cfa4ff6ffb5dc9,0,d4bdbf4402d83420e57219162efe1d21
